time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
2.9490532875061035,0.0,0.0,0.0,2,-0.00890125,-0.333651,-0.0103289,5235.99,0.0
2.9713823795318604,0.0,0.0,0.0,2,-0.00895523,-0.333651,-0.0103361,5235.99,0.0
2.992784023284912,0.0,0.0,0.0,2,-0.00900088,-0.333651,-0.010338,5235.99,0.0
3.0157699584960938,0.0,0.0,0.0,2,-0.00904304,-0.333651,-0.0103447,5235.99,0.0
3.039062738418579,0.0,0.0,0.0,2,-0.00908151,-0.333651,-0.0103461,5235.99,0.0
3.060211420059204,0.0,0.0,0.0,2,-0.00913293,-0.333651,-0.0103528,5235.99,0.0
3.0818984508514404,0.0,0.0,0.0,2,-0.00917934,-0.333651,-0.0103547,5235.99,0.0
3.105295419692993,0.0,0.0,0.0,2,-0.00924839,-0.333651,-0.0103614,5235.99,0.0
3.126131296157837,0.0,0.0,0.0,2,-0.00922269,-0.333651,-0.0103633,5235.99,0.0
3.148164987564087,0.0,0.0,0.0,2,-0.00927403,-0.333651,-0.0103695,5235.99,0.0
3.169888973236084,0.0,0.0,0.0,2,-0.00933276,-0.333651,-0.0103714,5235.99,0.0
3.191697835922241,0.0,0.0,0.0,2,-0.00934246,-0.333651,-0.0103781,5235.99,0.0
3.215477228164673,0.0,0.0,0.0,2,-0.00935312,-0.333651,-0.0103795,5235.99,0.0
3.236950159072876,0.0,0.0,0.0,2,-0.00943022,-0.333651,-0.0103852,5235.99,0.0
3.2585980892181396,0.0,0.0,0.0,2,-0.00943197,-0.333651,-0.0103442,5235.99,0.0
3.2808709144592285,0.0,0.0,0.0,2,-0.00947595,-0.333651,-0.01039,5235.99,0.0
3.302591323852539,0.0,0.0,0.0,2,-0.00948091,-0.333651,-0.0104381,5235.99,0.0
3.3243186473846436,0.0,0.0,0.0,2,-0.00952902,-0.333651,-0.010399,5235.99,0.0
3.3461954593658447,0.0,0.0,0.0,2,-0.00954576,-0.333651,-0.0103566,5235.99,0.0
3.368741989135742,0.0,0.0,0.0,2,-0.00958546,-0.333651,-0.0104019,5235.99,0.0
3.3904521465301514,0.0,0.0,0.0,2,-0.00959165,-0.333651,-0.0104491,5235.99,0.0
3.412862777709961,0.0,0.0,0.0,2,-0.00959822,-0.333651,-0.0104086,5235.99,0.0
3.4356327056884766,0.0,0.0,0.0,2,-0.0096426,-0.333651,-0.0103657,5235.99,0.0
3.457456350326538,0.0,0.0,0.0,2,-0.00962636,-0.333651,-0.0104105,5235.99,0.0
3.4795165061950684,0.0,0.0,0.0,2,-0.00961478,-0.333651,-0.0104577,5235.99,0.0
3.502066135406494,0.0,0.0,0.0,2,-0.00966806,-0.333651,-0.0104167,5235.99,0.0
3.5248138904571533,0.0,0.0,0.0,2,-0.00964567,-0.333651,-0.0103742,5235.99,0.0
3.5470237731933594,0.0,0.0,0.0,2,-0.00963954,-0.333651,-0.0104186,5235.99,0.0
3.568559169769287,0.0,0.0,0.0,2,-0.00964499,-0.333651,-0.0104653,5235.99,0.0
3.5917270183563232,0.0,0.0,0.0,2,-0.00966295,-0.333651,-0.0104248,5235.99,0.0
3.613431930541992,0.0,0.0,0.0,2,-0.00964458,-0.333651,-0.0103814,5235.99,0.0
3.636984348297119,0.0,0.0,0.0,2,-0.00964729,-0.333651,-0.0104257,5235.99,0.0
3.6574649810791016,0.0,0.0,0.0,2,-0.00962752,-0.333651,-0.0104725,5235.99,0.0
3.680101156234741,0.0,0.0,0.0,2,-0.00962742,-0.333651,-0.0104315,5235.99,0.0
3.702000617980957,0.0,0.0,0.0,2,-0.00961618,-0.333651,-0.0103876,5235.99,0.0
3.7237799167633057,0.0,0.0,0.0,2,-0.00958354,-0.333651,-0.0104315,5235.99,0.0
3.7457563877105713,0.0,0.0,0.0,2,-0.00959482,-0.333651,-0.0104777,5235.99,0.0
3.770052433013916,0.0,0.0,0.0,2,-0.00958294,-0.333651,-0.0104372,5235.99,0.0
3.7913448810577393,0.0,0.0,0.0,2,-0.00957609,-0.333651,-0.0103933,5235.99,0.0
3.812959909439087,0.0,0.0,0.0,2,-0.00955755,-0.333651,-0.0104377,5235.99,0.0
3.8356311321258545,0.0,0.0,0.0,2,-0.00955572,-0.333651,-0.0104839,5235.99,0.0
3.8586418628692627,0.0,0.1,0.0,2,-0.00952402,-0.333651,-0.0104429,5235.99,0.0
3.8793818950653076,0.0,0.19,0.0,2,-0.00955289,-0.333651,-0.010399,5235.99,0.0
3.9011943340301514,0.0,0.271,0.0,2,-0.00951582,-0.333651,-0.0104424,5235.99,0.0
3.922417402267456,0.0,0.34390000000000004,0.0,2,-0.00950958,-0.333651,-0.0104887,5235.99,0.0
3.9439828395843506,0.0,0.40951000000000004,0.0,2,-0.00950585,-0.333651,-0.0104467,5235.99,0.0
3.966465950012207,0.0,0.46855900000000006,0.0,2,-0.00951536,-0.333651,-0.0104029,5235.99,0.0
3.988328218460083,0.0,0.5217031000000001,0.0,2,-0.00947778,-0.333651,-0.0104467,5235.99,0.0
4.010586261749268,0.0,0.5695327900000001,0.0,2,-0.0095041,-0.333651,-0.0104925,5235.99,0.0
4.031828880310059,0.0,0.6125795110000001,0.0,2,-0.00946379,-0.333651,-0.0104505,5235.99,0.0
4.054001092910767,0.0,0.6513215599000001,0.0,2,-0.00947898,-0.333651,-0.0104062,5235.99,0.0
4.075584173202515,0.0,0.68618940391,0.0,2,-0.00946468,-0.333651,-0.0104501,5235.99,0.0
4.097395658493042,0.0,0.717570463519,0.0,2,-0.00948995,-0.333651,-0.0104963,5235.99,0.0
4.1217310428619385,0.0,0.7458134171671,0.0,2,-0.00944591,-0.333651,-0.0104548,5235.99,0.0
4.142283201217651,0.0,0.7712320754503901,0.0,2,-0.00946662,-0.333651,-0.010411,5235.99,0.0
4.164587497711182,0.0,0.7941088679053511,0.0,2,0.0696268,-0.333651,-0.0105082,5235.99,0.0
4.187138557434082,0.0,0.814697981114816,0.0,2,0.18899,-0.333651,-0.0106942,5235.99,0.0
4.2079644203186035,0.0,0.8332281830033343,0.0,2,0.358901,-0.333651,-0.0106584,5235.99,0.0
4.2294299602508545,0.0,0.8499053647030009,0.0,2,0.699934,-0.333696,-0.010729,5235.99,0.0
4.251399993896484,0.0,0.8649148282327008,0.0,2,0.979127,-0.333718,-0.010729,5235.99,0.0
