time,steer,accel,brake,gear,speedX,speedY,speedZ,frontLeftSpin,frontRightSpin,rearLeftSpin,rearRightSpin,trackPos,distFromStart,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,focus_0,focus_1,focus_2,focus_3,focus_4
11.47,0.3699989090909091,4.31992333950869e-22,3.43837616127644e-12,4,94.7696,-5.7055,-2.8286,88.4133,84.4805,85.4594,81.4114,0.392255,469.651,-0.0297434,7020.22,0.0,5.01011,10.5224,39.4142,35.7933,33.7182,32.7093,32.1797,31.7211,31.396,31.0732,30.7526,30.4343,29.9926,29.4936,28.5752,26.8028,24.0515,20.6359,12.1713,-1.0,-1.0,-1.0,-1.0,-1.0
16.782,-0.1625,0.0075169468182139,0.9792880871621094,4,192.02,7.22674,0.0832455,111.061,118.18,156.343,158.917,0.803685,692.781,0.00342959,13253.0,0.0,1.66922,3.61805,5.65014,9.58965,16.6007,26.2134,37.943,45.3141,47.9273,50.1043,52.0342,53.7991,56.0735,58.4682,62.5483,69.6749,79.6828,33.3716,15.3206,-1.0,-1.0,-1.0,-1.0,-1.0
18.806,-0.2471536363636363,0.585463364728068,8.125867617086168e-17,4,136.348,6.27909,0.168729,123.046,126.35,123.297,123.297,-0.802984,776.241,0.0534401,10377.7,0.0,14.4792,22.3245,25.8914,28.9265,30.9485,32.0237,32.6341,33.193,33.6072,34.0345,34.4755,34.9307,35.5932,36.3887,38.0008,41.7881,6.46537,3.50457,1.60887,-1.0,-1.0,-1.0,-1.0,-1.0
24.086,-0.1625,0.992496438044681,2.4727372535637305e-15,4,192.284,5.57976,0.91779,174.574,176.923,176.37,176.37,-0.502662,1059.2,-0.0950841,14843.5,0.0,11.1603,16.9149,19.819,22.7729,25.1123,26.5012,27.3146,28.0731,28.6438,29.2405,29.8649,30.519,31.4884,32.6808,35.1982,41.7072,60.8016,159.781,4.91034,-1.0,-1.0,-1.0,-1.0,-1.0
16.012,-0.1625,0.9999999999999998,1.204854893282343e-65,4,196.211,-0.0665882,-0.620875,179.496,180.04,178.397,178.397,-0.622251,638.64,-0.119994,15014.5,0.0,12.2382,20.8581,26.6405,33.1622,38.6719,42.0612,44.0795,45.9813,47.4225,48.9383,50.5322,52.2094,54.7059,57.7895,64.5836,84.6541,114.982,12.0565,3.69825,-1.0,-1.0,-1.0,-1.0,-1.0
12.45,0.3574426818181818,1.7821677508814222e-05,2.110591483853874e-34,4,99.0194,-5.12679,-0.880563,92.5253,88.4055,89.2907,85.0026,0.705646,500.956,-0.0403064,7332.42,0.0,2.46495,6.45851,41.4326,36.6728,34.1081,32.898,32.2719,31.7349,31.3577,30.9856,30.6187,30.257,29.7593,29.2026,28.1929,26.3054,23.5274,20.3307,13.4287,-1.0,-1.0,-1.0,-1.0,-1.0
50.346,-0.1108345454545454,0.9999434957501578,3.5380698004621554e-29,4,102.45,2.09391,-12.6678,91.6314,95.6616,96.9561,96.9561,-0.716204,2518.43,-0.133801,8155.36,0.0,12.6181,21.3479,27.6499,35.4604,42.8462,47.2367,49.6673,51.8394,53.4145,55.0082,56.619,58.2457,60.5479,63.2107,68.2806,78.6383,161.443,10.6115,2.91076,-1.0,-1.0,-1.0,-1.0,-1.0
66.186,0.3843509090909091,3.2253501907878973e-18,8.23325506400804e-15,4,89.912,-4.95552,-1.45611,83.7926,80.1542,81.0908,77.3359,-0.334226,3294.39,0.442327,6664.97,4.0,23.7985,36.1545,17.3087,12.693,10.9756,10.2898,9.96062,9.6909,9.50788,9.33234,9.16384,9.002,8.78588,8.55279,8.15161,7.46672,6.58539,5.71514,4.24183,-1.0,-1.0,-1.0,-1.0,-1.0
68.584,0.0,0.9999999999999998,2.9742595637267735e-45,4,182.143,0.00011141,0.309813,166.992,166.992,166.079,166.079,-0.268783,3400.05,-0.00748426,13978.2,24.0,10.6863,22.886,35.3707,58.8789,98.5845,148.991,200.0,200.0,200.0,200.0,200.0,200.0,197.763,121.393,70.435,38.3379,21.8725,13.7756,6.25154,-1.0,-1.0,-1.0,-1.0,-1.0
59.486,-0.2037779545454545,0.2500171232781029,4.490422140112146e-16,4,151.029,6.01909,-3.10734,136.979,140.013,130.681,134.164,-0.774576,2997.95,0.0371501,11141.8,7.0,14.295,22.6554,26.7065,30.8146,34.0879,36.0397,37.1859,38.2566,39.0636,39.9084,40.7938,41.7226,43.102,44.803,48.4103,57.8401,8.3777,4.19435,1.86836,-1.0,-1.0,-1.0,-1.0,-1.0
37.946,0.0,0.1779785156249999,2.400214191497206e-66,5,260.431,0.0338116,8.37518,239.423,239.425,229.91,229.92,-0.824117,1846.8,0.0178661,17380.1,0.0,15.7623,35.4629,57.4816,98.7376,91.2064,86.2692,83.0022,79.4057,75.8134,59.0702,39.6884,29.8849,22.208,17.1703,12.0513,7.56043,4.68287,3.08199,1.46645,-1.0,-1.0,-1.0,-1.0,-1.0
10.49,0.3231120454545454,1.1373445438048352e-05,0.0004787289007242,4,110.639,-7.23964,-5.24878,102.491,99.2389,98.9661,95.2562,0.974813,433.859,-0.0815587,8173.35,0.0,0.198603,0.381568,0.542789,0.798406,1.1476,1.52118,1.92164,32.4794,32.184,31.8911,31.6005,31.3125,30.9133,30.4631,29.6367,28.0541,25.6289,22.6791,15.6162,-1.0,-1.0,-1.0,-1.0,-1.0
56.206,0.1625,0.9989967063227784,1.8811269612732626e-18,4,171.465,-4.45935,-10.7061,157.827,155.475,157.294,157.294,0.304312,2782.03,0.0603167,13239.7,4.0,6.43537,16.941,33.1803,108.671,188.865,197.58,144.643,118.097,104.418,93.5847,84.7943,77.5188,69.2138,61.6736,51.2358,38.3411,27.1341,19.4378,10.2723,-1.0,-1.0,-1.0,-1.0,-1.0
14.09,-0.0172600799999999,0.9999999999957284,1.0104011741348974e-37,4,142.485,0.395175,0.157036,130.364,130.688,131.6,131.6,-0.11667,553.032,0.143834,11076.9,0.0,11.1956,35.8909,61.6017,85.0486,101.984,111.418,116.74,46.3123,40.0727,37.0421,34.8753,33.0035,30.7004,28.4378,24.9969,20.1612,15.3192,11.5787,6.61538,-1.0,-1.0,-1.0,-1.0,-1.0
31.478,0.2114597727272727,0.8220214843755702,4.49033797392954e-13,4,148.429,-8.69856,1.25554,137.37,133.665,136.748,136.748,0.952986,1514.38,-0.194513,11492.9,0.0,0.340122,0.566742,0.729713,0.932302,1.1274,1.26293,1.35095,1.43989,1.51181,1.5922,1.68289,1.78616,1.95826,2.21156,3.04434,38.1908,33.9104,28.8771,17.6304,-1.0,-1.0,-1.0,-1.0,-1.0
6.67,0.0425,0.9999999999999998,0.0,4,239.924,-1.88479,-1.07225,221.283,218.456,217.012,217.012,1.63402,240.464,0.151035,18264.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30.554,0.2196468181818182,4.2570097733641005e-09,3.753938500795972e-06,4,145.658,-8.45,1.24018,134.946,132.006,129.279,125.875,0.277083,1484.44,-0.254009,10734.1,0.0,5.09334,8.60829,11.7525,19.8414,53.9149,51.9959,50.9788,50.0918,49.4599,48.8297,48.2013,47.5745,46.6993,45.7024,43.8454,40.1959,34.4348,27.4223,13.3252,-1.0,-1.0,-1.0,-1.0,-1.0
19.07,-0.2338463636363636,0.999997613525201,3.2289167477980173e-15,4,140.852,17.2121,0.138963,125.584,128.578,141.434,141.434,-0.620178,791.384,0.027442,11903.0,0.0,12.899,20.2905,24.6347,29.4058,33.4139,35.8982,37.3915,38.8103,39.8953,41.0459,42.2682,43.5689,45.5364,48.0238,53.5343,69.6581,141.483,9.12089,3.223,-1.0,-1.0,-1.0,-1.0,-1.0
11.51,0.3713488409090909,2.429956878473638e-22,1.4527139281392958e-12,4,94.3127,-5.6552,-2.95396,87.8964,84.1121,84.9642,81.0996,0.389628,470.703,-0.061898,6986.32,0.0,4.88628,9.8131,39.4684,35.8407,33.7672,32.7604,32.2319,31.7746,31.4508,31.1295,30.8107,30.4942,30.0549,29.5586,28.6453,26.8879,24.1647,20.7955,12.4742,-1.0,-1.0,-1.0,-1.0,-1.0
17.75,-0.2189613636363637,1.343907837028768e-07,1.35317257697716e-06,4,145.89,8.0648,0.265481,132.216,135.148,126.132,129.516,0.532279,732.163,0.287814,10754.9,0.0,5.44211,14.7962,20.9586,26.4803,30.1301,32.0257,33.0523,33.9586,34.61,35.2644,35.9218,36.5819,37.5101,38.5759,40.5857,44.6316,51.3673,60.5557,10.8304,-1.0,-1.0,-1.0,-1.0,-1.0
42.646,0.0,0.9999999999999998,3.8801083395347396e-41,5,267.899,-0.606909,28.0776,245.901,246.062,240.356,240.356,0.528931,2154.94,0.0363809,18172.1,4.0,4.15088,9.71405,16.4139,32.9855,64.498,92.6692,200.0,200.0,200.0,200.0,193.936,174.907,153.8,135.183,108.589,61.1839,37.6967,25.5003,12.5261,-1.0,-1.0,-1.0,-1.0,-1.0
70.234,0.0,0.9999999999999998,2.2258372480328283e-51,4,223.967,0.000394698,3.13523,205.451,205.451,202.608,202.608,-0.347878,3487.78,-0.011421,17051.4,0.0,11.3087,24.0445,36.9164,60.7164,99.6644,200.0,193.4,180.443,172.217,164.72,157.86,151.472,141.291,121.44,67.0464,35.4012,19.8892,12.4313,5.59774,-1.0,-1.0,-1.0,-1.0,-1.0
54.986,0.1625,1.3410454086669191e-06,2.320899128219353e-81,4,171.455,-6.75626,-13.3798,158.757,155.973,151.865,148.587,0.295113,2743.08,0.0198547,12640.0,7.0,6.31726,83.3366,54.0407,43.5017,38.9102,36.7903,35.7047,34.7807,34.1355,33.5028,32.8825,32.2747,31.4446,30.5257,28.8867,25.9282,21.8638,17.6642,10.343,-1.0,-1.0,-1.0,-1.0,-1.0
39.606,0.1625,0.9999987582661672,3.482925181685335e-20,4,222.876,-6.27808,7.73146,205.573,202.482,203.26,203.26,-0.471132,1997.02,-0.08686,17106.8,7.0,11.5265,21.7213,31.4778,137.928,105.908,91.3306,84.0656,78.0369,73.9899,70.334,67.0271,64.0219,60.2481,56.455,50.5188,40.7739,25.5133,13.0953,4.93424,-1.0,-1.0,-1.0,-1.0,-1.0
38.826,0.1625,0.7943684825678045,4.487400382052974e-13,4,202.057,-4.17819,11.9256,186.619,183.791,180.182,180.182,0.730566,1947.37,0.224117,15164.7,0.0,3.2194,26.011,100.922,70.409,52.211,46.2763,43.6425,41.5786,40.2235,38.9568,37.7702,36.6565,35.2077,33.6919,31.1907,27.2083,22.5507,18.3848,11.9656,-1.0,-1.0,-1.0,-1.0,-1.0
29.3,0.0,0.9999999999999998,1.880405105177648e-57,6,280.672,-0.00967337,-0.137136,257.734,257.732,251.092,251.092,-0.818805,1382.01,0.0115229,17401.4,0.0,15.614,34.6822,55.5001,140.44,128.648,120.873,115.768,110.264,105.088,94.3156,53.6923,37.5248,26.3993,19.7208,13.3812,8.15596,4.96044,3.23139,1.52008,-1.0,-1.0,-1.0,-1.0,-1.0
8.77,0.1625,5.6504489467856206e-05,0.9999942247074832,4,181.869,-0.343465,-4.83823,26.8636,21.0281,150.512,149.286,-0.445369,375.435,-0.0374972,12603.1,0.0,11.8292,24.0371,67.0118,60.7118,56.4958,54.2432,52.9971,51.8788,51.0626,50.2311,49.3833,48.5181,47.2745,45.8014,42.8571,35.7021,19.4498,11.4793,4.89307,-1.0,-1.0,-1.0,-1.0,-1.0
28.772,0.0,0.9999999999999998,2.199159739113811e-52,5,280.101,4.27649e-05,-2.06136,257.168,257.168,250.916,250.916,-0.738751,1352.93,0.000169635,18970.1,0.0,14.7563,32.0598,50.2177,85.7224,164.773,157.345,152.57,147.667,143.52,138.43,131.033,88.951,52.5375,35.7967,22.4166,12.8444,7.53323,4.81228,2.2164,-1.0,-1.0,-1.0,-1.0,-1.0
55.106,0.173355,0.2500003680621199,1.3134268197502793e-78,4,161.326,-6.3344,-14.0171,149.458,146.607,143.03,139.719,0.713268,2749.61,-0.0246218,11895.3,0.0,2.40215,5.46872,10.833,59.1037,50.5449,47.1764,45.5694,44.2574,43.3693,42.5194,41.7053,40.9249,39.885,38.7664,36.8482,33.5159,28.7865,23.6471,14.0013,-1.0,-1.0,-1.0,-1.0,-1.0
9.55,0.2564072727272727,1.346944498603485e-09,5.775291453938501e-06,4,133.216,-8.90042,-3.79823,123.79,120.047,118.822,114.641,-0.251364,399.321,-0.319077,9821.5,0.0,8.40567,12.7377,17.4906,48.5283,45.6926,44.2621,43.4968,42.826,42.3464,41.8664,41.3863,40.9061,40.2338,39.4656,38.027,35.1671,30.5053,24.3978,9.87472,-1.0,-1.0,-1.0,-1.0,-1.0
60.246,-0.1655993181818182,0.999995757378135,2.3977238254135764e-13,4,163.951,5.90262,-2.22755,148.546,150.527,152.326,152.326,-0.343951,3024.87,-0.0437997,12821.5,0.0,10.9355,21.9925,32.1851,48.8082,71.1281,92.3447,109.853,131.727,153.587,184.163,200.0,200.0,200.0,200.0,151.337,50.2766,23.8732,13.8673,5.82752,-1.0,-1.0,-1.0,-1.0,-1.0
25.912,0.0,0.9999999990656424,2.0397086207735247e-28,4,226.483,-4.90991,1.56771,208.426,207.046,205.452,205.452,0.091094,1144.95,0.0478642,17289.6,0.0,8.10962,19.4796,33.899,67.4587,94.1884,107.596,114.74,120.982,125.434,129.882,134.321,138.754,144.946,152.352,55.9899,38.6869,25.7259,17.6727,8.84517,-1.0,-1.0,-1.0,-1.0,-1.0
42.006,0.0,0.9999999999999998,9.032327366349632e-38,5,259.382,-2.88688,25.4138,238.651,237.62,232.23,232.23,0.76265,2144.5,0.042628,17558.7,0.0,2.11034,5.07502,8.84812,19.2698,60.5774,95.6424,200.0,200.0,200.0,200.0,187.642,171.464,153.012,136.277,108.839,63.3512,41.4782,28.519,14.2894,-1.0,-1.0,-1.0,-1.0,-1.0
12.83,0.3332845454545455,0.9999576216328993,9.279272187489575e-25,4,107.196,-3.36286,-0.596579,99.5031,95.5718,102.065,102.065,0.720566,503.239,0.00996035,8592.99,0.0,2.46411,8.28048,39.6402,35.0076,32.5382,31.3774,30.7783,30.2652,29.905,29.55,29.2003,28.8557,28.382,27.853,26.8956,25.111,22.4994,19.5139,13.1287,-1.0,-1.0,-1.0,-1.0,-1.0
11.83,0.3719057727272727,0.86651611328125,1.363827484849569e-15,4,94.1242,-5.25544,-3.80584,87.0813,83.5136,89.4264,89.4264,0.165785,474.833,-0.218323,7527.39,0.0,5.93491,12.9521,40.0561,36.0308,33.7437,32.6381,32.0589,31.5582,31.2042,30.8533,30.5055,30.1608,29.6829,29.144,28.1546,26.2618,23.3617,19.8417,11.5995,-1.0,-1.0,-1.0,-1.0,-1.0
58.226,-0.12,0.0013378550367377,0.4218400256409163,4,190.361,-0.255465,-11.7056,123.015,129.503,163.505,162.486,0.621781,2915.35,-0.017329,13712.3,19.0,3.1551,6.63729,10.0935,16.3201,26.0744,32.8866,35.7098,37.9782,39.5179,41.0044,42.4462,43.85,45.761,47.8782,51.6903,58.8386,69.703,31.8041,14.0061,-1.0,-1.0,-1.0,-1.0,-1.0
10.99,0.3332638636363637,1.3622310405910101e-19,1.511767841917873e-07,4,107.203,-7.28032,-3.61713,99.8234,95.8622,96.3408,92.148,0.490902,448.399,-0.0013597,7929.57,0.0,4.55243,44.0127,37.8976,33.2465,30.2895,28.8632,28.1637,27.5832,27.1854,26.801,26.4292,26.0696,25.5855,25.0583,24.1385,22.5222,20.1705,17.4439,11.5509,-1.0,-1.0,-1.0,-1.0,-1.0
55.666,0.1625,3.936073356711766e-07,3.3442596800741007e-78,4,165.697,-6.58022,-12.8239,153.429,150.726,146.758,143.591,0.118334,2701.33,-0.0842722,12215.0,0.0,7.12572,18.147,60.3446,50.8881,45.5794,43.0543,41.7465,40.6255,39.8385,39.0631,38.2998,37.5485,36.5175,35.3691,33.3041,29.5268,24.2655,18.8347,9.85357,-1.0,-1.0,-1.0,-1.0,-1.0
46.366,0.3720032727272727,4.285932135603946e-15,0.0315856926590471,4,94.0912,-0.364074,-1.92853,53.0802,53.083,82.9564,82.7361,0.215906,2425.62,-0.110951,6967.94,0.0,6.02337,12.6553,37.1868,34.5354,32.8615,32.012,31.5562,31.1561,30.8696,30.5825,30.295,30.0071,29.6035,29.1415,28.2745,26.5523,23.7603,20.163,11.4295,-1.0,-1.0,-1.0,-1.0,-1.0
38.426,0.1625,0.2574851632826154,5.126175050392439e-11,4,199.249,-8.04934,1.47857,184.24,181.515,176.161,173.239,0.843837,1924.37,-0.254747,14698.5,0.0,1.09281,1.76408,2.25809,2.90593,3.60343,4.17275,4.61335,5.16949,5.80843,40.0354,39.3708,38.7309,37.8739,36.9464,35.3422,32.5808,28.9858,25.3514,16.5799,-1.0,-1.0,-1.0,-1.0,-1.0
35.486,-0.1625,0.9999999999999998,1.6917611120567383e-47,4,234.265,0.663329,9.56908,213.786,215.606,211.595,211.595,-0.651993,1721.06,-0.0112307,17808.3,0.0,13.8628,29.4853,45.2841,74.5213,122.438,180.755,200.0,200.0,200.0,200.0,200.0,200.0,113.242,64.4521,35.6632,18.8596,10.6039,6.6302,2.98667,-1.0,-1.0,-1.0,-1.0,-1.0
10.47,0.3085254545454545,0.0004304710259968,1.1578204769590003e-11,4,115.576,-7.40162,-5.25675,107.501,103.71,103.532,99.4355,0.789824,431.951,-0.143924,8538.71,0.0,1.59351,3.0274,4.55426,37.604,35.5384,34.5339,34.0064,33.5497,33.2263,32.9053,32.5868,32.2707,31.8325,31.3378,30.4285,28.6831,26.0011,22.7341,14.9723,-1.0,-1.0,-1.0,-1.0,-1.0
45.366,-0.1625,1.7878373620688882e-05,0.0010143142420111,4,217.794,5.65715,22.0288,198.505,201.779,188.924,192.807,-0.828611,2359.95,0.0462338,16058.0,4.0,15.3867,28.5808,38.8853,53.0478,68.2167,99.4738,98.3163,97.2111,96.3632,95.4615,94.5003,93.4728,91.9127,89.9224,85.3554,8.27847,4.48618,2.90052,1.39879,-1.0,-1.0,-1.0,-1.0,-1.0
11.09,0.3501195454545455,5.746912202493323e-20,8.221288225667676e-15,4,101.498,-6.13928,-5.44841,94.5175,90.8434,91.2733,87.3226,1.01357,447.808,0.0155604,7513.77,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.142,0.0,0.999995757378135,0.0,1,-0.00913045,-0.00302988,0.00318209,0.0,0.0,0.0,0.0,0.333439,3598.45,0.00822276,14727.6,0.0,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,-1.0,-1.0,-1.0,-1.0,-1.0
34.686,0.0,0.9999999999999868,2.1758631961983597e-40,4,210.824,0.0477654,8.52836,193.364,193.361,191.09,191.09,-0.521888,1665.6,-0.000917435,16082.1,0.0,12.9018,27.9728,43.7305,74.3715,129.208,200.0,200.0,200.0,200.0,200.0,200.0,173.49,99.7827,67.1776,41.6708,23.7161,13.8574,8.83482,4.06064,-1.0,-1.0,-1.0,-1.0,-1.0
47.826,0.3949763409090909,7.688535435795496e-23,1.6517490366827038e-10,4,86.3157,-4.79252,-4.69064,81.751,76.2868,78.7793,73.357,0.0828586,2469.45,0.486582,6400.42,0.0,17.8033,33.7558,38.2142,41.4694,16.2018,15.0837,14.6554,14.3031,14.063,13.8318,13.6091,13.3945,13.1068,12.7951,12.255,11.3228,10.1043,8.88138,6.79345,-1.0,-1.0,-1.0,-1.0,-1.0
10.75,0.3214220454545454,7.670110362548172e-06,2.7824554473006952e-14,4,111.211,-8.38522,-4.9955,103.251,99.6113,99.6523,95.7412,0.848419,442.222,-0.0817506,8220.06,0.0,1.20604,2.4771,4.0341,38.0159,35.1578,33.8014,33.1289,32.5672,32.1804,31.8051,31.4408,31.0871,30.6089,30.0855,29.1659,27.4989,24.9686,21.918,14.7791,-1.0,-1.0,-1.0,-1.0,-1.0
31.126,0.2157172727272727,0.4375000000758511,3.811538931998762e-09,4,146.988,-6.98872,1.22572,135.969,133.231,131.033,131.033,0.0682106,1494.16,-0.235505,11025.6,0.0,6.68291,12.1811,20.7792,52.7205,48.7089,46.7504,45.7197,44.8252,44.1906,43.5598,42.9328,42.31,41.4442,40.4636,38.6532,35.1428,29.6962,23.24,11.0221,-1.0,-1.0,-1.0,-1.0,-1.0
48.566,-0.4072749318181818,0.9436864852905272,1.2688842906871758e-25,4,82.1531,11.8329,-14.6546,70.097,76.4581,79.8976,79.8976,-0.662811,2491.81,0.213696,6721.68,24.0,13.8894,20.478,23.278,25.6305,27.1964,28.0257,28.4808,28.8863,29.1802,29.4802,29.7888,30.1062,30.5661,31.1149,32.2165,34.7473,40.2592,5.04898,2.48016,-1.0,-1.0,-1.0,-1.0,-1.0
4.734,0.1625,0.9999999999999998,0.0,4,180.323,-5.48227,3.16279,166.173,163.468,166.223,166.223,-0.61991,116.986,-0.0664797,13990.0,0.0,12.9159,25.0721,35.6767,51.8272,72.6773,121.858,117.039,113.142,110.524,108.032,105.651,103.241,99.7126,95.4065,86.1062,40.9693,16.0068,8.70311,3.46286,-1.0,-1.0,-1.0,-1.0,-1.0
62.726,0.1625,0.5624999999999998,2.092861861154477e-39,4,234.963,-3.39191,-2.91192,216.872,213.818,211.027,211.027,-0.784276,3152.31,0.0110461,17758.3,7.0,15.3101,33.975,54.3173,96.5355,115.115,111.472,108.957,106.184,103.574,99.4343,65.4653,45.4228,31.798,23.6834,16.0249,9.74471,5.91826,3.85231,1.81059,-1.0,-1.0,-1.0,-1.0,-1.0
11.03,0.3291156818181818,2.3410523360430157e-18,9.588023920103747e-21,4,108.607,-6.06776,-3.82095,101.106,97.3099,97.4876,93.4762,0.786573,455.747,0.0295739,8033.8,0.0,1.91219,6.17844,39.2888,35.7444,33.6345,32.5843,32.0262,31.5393,31.1924,30.8459,30.4997,30.1541,29.671,29.1204,28.0935,26.0614,22.8077,19.4539,13.3849,-1.0,-1.0,-1.0,-1.0,-1.0
50.286,-0.34409436,0.9999976135294666,1.7076339095528114e-31,4,98.6876,-0.51773,-8.62154,89.7172,90.6884,95.5187,95.5187,-0.744506,2525.29,-0.12716,8047.27,0.0,13.2315,23.6357,31.6915,41.5881,48.9106,52.8952,55.0992,57.0693,58.499,59.9464,61.4107,62.8911,64.9893,67.4209,72.0664,84.5153,18.6523,7.55039,2.50597,-1.0,-1.0,-1.0,-1.0,-1.0
65.504,0.3556061363636363,2.413559023621343e-16,3.610523000255874e-05,4,99.641,-6.09521,-3.75981,94.2242,88.2288,90.8375,84.6028,2.0494,3276.0,0.412852,7380.53,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46.306,0.3586729545454545,7.610841123512748e-14,3.228436806514969e-05,4,98.603,-2.01977,-2.53409,92.6368,88.2174,89.077,84.4521,0.49673,2429.09,-0.231457,7300.43,19.0,3.55058,6.00055,8.68667,34.5627,33.2699,32.6024,32.2414,31.9229,31.6939,31.4637,31.2324,31.0,30.6743,30.3017,29.6023,28.2052,25.9026,22.8156,14.3489,-1.0,-1.0,-1.0,-1.0,-1.0
17.508,-0.2556745454545455,5.656829153421092e-06,0.0033179465532847,4,133.464,3.62008,0.619764,120.461,124.154,115.13,119.064,0.920001,714.621,-0.0361317,9852.69,0.0,0.65556,1.33513,1.97438,3.04479,4.53908,6.02397,7.29974,8.96192,10.7038,13.2875,17.517,20.7881,23.4837,25.9568,29.9029,36.6501,46.4403,58.553,16.9138,-1.0,-1.0,-1.0,-1.0,-1.0
33.286,0.1647720454545454,0.999999957477916,7.342127926550118e-25,4,164.231,-5.95426,6.48065,151.08,148.779,152.602,152.602,-0.26199,1580.41,0.0386114,12843.5,0.0,11.8229,200.0,60.0999,39.1435,32.4423,29.7142,28.3613,27.2342,26.4611,25.7144,24.9928,24.2964,23.3624,22.3518,20.611,17.6702,14.0439,10.7586,5.9152,-1.0,-1.0,-1.0,-1.0,-1.0
15.19,0.0,0.9999999999999998,5.695642540125071e-42,4,178.022,-0.0035891,-0.520725,163.182,163.188,162.542,162.542,-1.03982,598.984,0.0159499,13680.2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22.722,-0.1625,0.0001004524257206,0.0122973037419759,4,180.596,6.46695,0.141064,163.637,166.917,156.213,159.969,0.801825,978.776,0.0882475,13301.2,0.0,1.852,4.93445,9.83537,23.6547,32.7041,37.0299,39.2938,41.2515,42.6378,44.0132,45.3782,46.7333,48.614,50.7389,54.656,62.2235,74.0307,28.3591,14.1011,-1.0,-1.0,-1.0,-1.0,-1.0
11.37,0.3400120454545455,5.522438369718217e-06,1.3432199366706343e-17,4,104.919,-7.06635,-3.12053,97.672,93.7677,94.3177,90.2156,0.587323,460.53,0.0249484,7763.16,0.0,3.76195,43.8021,38.6871,35.1315,33.0467,32.0188,31.475,31.0021,30.6661,30.3315,29.998,29.6658,29.2028,28.6769,27.7013,25.7943,22.7548,18.8627,12.0524,-1.0,-1.0,-1.0,-1.0,-1.0
30.444,0.0,4.242621865065819e-06,0.0490221592888947,4,167.097,0.116011,1.36462,81.3905,82.0115,146.349,146.707,-0.558333,1452.81,-0.00364333,12324.8,0.0,13.175,28.7698,71.7003,61.0228,53.9469,50.2138,48.1676,46.3436,45.0217,43.6831,42.3265,40.9524,38.9963,36.7118,32.2639,22.4097,12.9682,8.22672,3.7614,-1.0,-1.0,-1.0,-1.0,-1.0
39.346,0.1625,0.9999999943245572,6.952880181223793e-16,4,238.53,-6.6636,8.09852,218.998,217.129,217.32,217.32,-0.613758,1976.55,0.151802,18288.9,24.0,16.3544,153.105,82.4332,54.4741,28.2973,21.4664,19.0224,17.3016,16.2529,15.3251,14.4986,13.7577,12.8407,11.9338,10.5432,8.5654,6.55693,4.98586,2.8756,-1.0,-1.0,-1.0,-1.0,-1.0
13.21,0.3198384090909091,0.056312759636579,1.2127064244725663e-34,4,111.747,-5.70704,0.34137,103.481,100.437,100.259,97.324,0.489359,515.516,0.103257,8312.19,0.0,5.1875,56.1896,38.5275,31.6927,28.7365,27.4826,26.8649,26.3491,25.9892,25.6359,25.2891,24.9486,24.4827,23.9651,23.0368,21.3347,18.9122,16.2454,10.9183,-1.0,-1.0,-1.0,-1.0,-1.0
17.31,0.0,0.0001339365676275,0.0490012491656337,4,149.857,0.0591196,0.696225,67.5023,67.3394,131.209,131.643,0.446751,710.127,-0.0302079,11054.5,0.0,4.55886,9.37771,13.9851,21.8687,28.9425,32.0727,33.6787,35.0547,36.023,36.98,37.9266,38.8633,40.1594,41.6202,44.305,49.4864,57.6275,33.4456,12.6644,-1.0,-1.0,-1.0,-1.0,-1.0
20.83,0.0,0.9999999999999956,1.6921958705182856e-33,4,198.715,0.733361,0.196003,182.28,182.137,180.749,180.749,0.893687,879.358,0.00378287,15198.3,0.0,0.905524,1.98105,3.12363,5.40052,9.66737,16.011,24.6428,46.6624,118.067,128.627,134.417,138.998,144.371,149.613,157.87,90.4461,53.6936,34.5204,16.008,-1.0,-1.0,-1.0,-1.0,-1.0
